3.39506	0.185185	1
3.45679	0.185185	1
3.51852	0.185185	1
3.58025	0.185185	1
3.64198	0.185185	1
3.7037	0.185185	1
3.76543	0.185185	1
3.82716	0.185185	1
3.88889	0.185185	1
3.95062	0.185185	1
4.01235	0.185185	1
4.07407	0.185185	1
4.1358	0.185185	1
4.19753	0.185185	1
4.25926	0.185185	1
4.32099	0.185185	1
4.38272	0.185185	1
4.44444	0.185185	1
4.50617	0.185185	1
4.5679	0.185185	1
4.62963	0.185185	1
4.69136	0.185185	1
4.75309	0.185185	1
4.81481	0.185185	1
4.87654	0.185185	1
4.93827	0.185185	1
5	0.185185	1
5.06173	0.185185	1
5.12346	0.185185	1
5.18519	0.185185	1
5.24691	0.185185	1
5.30864	0.185185	1
5.37037	0.185185	1
5.4321	0.185185	1
5.49383	0.185185	1
5.55556	0.185185	1
5.61728	0.185185	1
5.67901	0.185185	1
5.74074	0.185185	1
5.80247	0.185185	1
5.8642	0.185185	1
5.92593	0.185185	1
5.98765	0.185185	1
6.04938	0.185185	1
6.11111	0.185185	1
6.17284	0.185185	1
6.23457	0.185185	1
6.2963	0.185185	1
6.35802	0.185185	1
6.41975	0.185185	1
6.48148	0.185185	1
6.54321	0.185185	1
6.60494	0.185185	1
6.66667	0.185185	1
6.7284	0.185185	1
6.79012	0.185185	1
6.85185	0.185185	1
6.91358	0.185185	1
6.97531	0.185185	1
7.03704	0.185185	1
7.09877	0.185185	1
7.16049	0.185185	1
7.22222	0.185185	1
7.28395	0.185185	1
7.34568	0.185185	1
7.40741	0.185185	1
7.46914	0.185185	1
7.53086	0.185185	1
7.59259	0.185185	1
7.65432	0.185185	1
7.71605	0.185185	1
7.77778	0.185185	1
7.83951	0.185185	1
7.90123	0.185185	1
7.96296	0.185185	1
8.02469	0.185185	1
8.08642	0.185185	1
8.14815	0.185185	1
8.20988	0.185185	1
8.2716	0.185185	1
8.33333	0.185185	1
8.39506	0.185185	1
8.45679	0.185185	1
8.51852	0.185185	1
8.58025	0.185185	1
8.64198	0.185185	1
8.7037	0.185185	1
8.76543	0.185185	1
8.82716	0.185185	1
8.88889	0.185185	1
8.95062	0.185185	1
9.01235	0.185185	1
9.07407	0.185185	1
9.1358	0.185185	1
9.19753	0.185185	1
9.25926	0.185185	1
9.32099	0.185185	1
9.38272	0.185185	1
9.44444	0.185185	1
9.50617	0.185185	1
9.5679	0.185185	1
9.62963	0.185185	1
9.69136	0.185185	1
9.75309	0.185185	1
9.81481	0.185185	1
9.87654	0.185185	1
9.93827	0.185185	1
10	0.185185	1
10.0617	0.185185	1
10.1235	0.185185	1
10.1852	0.185185	1
10.2469	0.185185	1
10.3086	0.185185	1
10.3704	0.185185	1
10.4321	0.185185	1
10.4938	0.185185	1
10.5556	0.185185	1
10.6173	0.185185	1
10.679	0.185185	1
10.7407	0.185185	1
10.8025	0.185185	1
10.8642	0.185185	1
10.9259	0.185185	1
10.9877	0.185185	1
11.0494	0.185185	1
11.1111	0.185185	1
11.1728	0.185185	1
11.2346	0.185185	1
11.2963	0.185185	1
11.358	0.185185	1
11.4198	0.185185	1
11.4815	0.185185	1
11.5432	0.185185	1
11.6049	0.185185	1
11.6667	0.185185	1
11.7284	0.185185	1
11.7901	0.185185	1
11.8519	0.185185	1
11.9136	0.185185	1
11.9753	0.185185	1
12.037	0.185185	1
12.0988	0.185185	1
12.1605	0.185185	1
12.2222	0.185185	1
12.284	0.185185	1
12.3457	0.185185	1
12.4074	0.185185	1
12.4691	0.185185	1
12.5309	0.185185	1
12.5926	0.185185	1
12.6543	0.185185	1
12.716	0.185185	1
12.7778	0.185185	1
12.8395	0.185185	1
12.9012	0.185185	1
12.963	0.185185	1
13.0247	0.185185	1
13.0864	0.185185	1
13.1481	0.185185	1
13.2099	0.185185	1
13.2716	0.185185	1
13.3333	0.185185	1
13.3951	0.185185	1
13.4568	0.185185	1
13.5185	0.185185	1
13.5802	0.185185	1
13.642	0.185185	1
13.7037	0.185185	1
13.7654	0.185185	1
13.8272	0.185185	1
13.8889	0.185185	1
13.9506	0.185185	1
14.0123	0.185185	1
14.0741	0.185185	1
14.1358	0.185185	1
14.1975	0.185185	1
14.2593	0.185185	1
14.321	0.185185	1
14.3827	0.185185	1
14.4444	0.185185	1
14.5062	0.185185	1
14.5679	0.185185	1
14.6296	0.185185	1
14.6914	0.185185	1
14.7531	0.185185	1
14.8148	0.185185	1
14.8765	0.185185	1
14.9383	0.185185	1
0	0.246914	1
0.0617284	0.246914	1
0.123457	0.246914	1
0.185185	0.246914	1
0.246914	0.246914	1
0.308642	0.246914	1
0.37037	0.246914	1
0.432099	0.246914	1
0.493827	0.246914	1
0.555556	0.246914	1
0.617284	0.246914	1
0.679012	0.246914	1
0.740741	0.246914	1
0.802469	0.246914	1
0.864198	0.246914	1
0.925926	0.246914	1
0.987654	0.246914	1
1.04938	0.246914	1
1.11111	0.246914	1
1.17284	0.246914	1
1.23457	0.246914	1
1.2963	0.246914	1
1.35802	0.246914	1
1.41975	0.246914	1
1.48148	0.246914	1
1.54321	0.246914	1
1.60494	0.246914	1
1.66667	0.246914	1
1.7284	0.246914	1
1.79012	0.246914	1
1.85185	0.246914	1
1.91358	0.246914	1
1.97531	0.246914	1
2.03704	0.246914	1
2.09877	0.246914	1
2.16049	0.246914	1
2.22222	0.246914	1
2.28395	0.246914	1
2.34568	0.246914	1
2.40741	0.246914	1
2.46914	0.246914	1
2.53086	0.246914	1
2.59259	0.246914	1
2.65432	0.246914	1
2.71605	0.246914	1
2.77778	0.246914	1
2.83951	0.246914	1
2.90123	0.246914	1
2.96296	0.246914	1
3.02469	0.246914	1
3.08642	0.246914	1
3.14815	0.246914	1
3.20988	0.246914	1
3.2716	0.246914	1
3.33333	0.246914	1
3.39506	0.246914	1
3.45679	0.246914	1
3.51852	0.246914	1
3.58025	0.246914	1
3.64198	0.246914	1
3.7037	0.246914	1
3.76543	0.246914	1
3.82716	0.246914	1
3.88889	0.246914	1
3.95062	0.246914	1
4.01235	0.246914	1
4.07407	0.246914	1
4.1358	0.246914	1
4.19753	0.246914	1
4.25926	0.246914	1
4.32099	0.246914	1
4.38272	0.246914	1
4.44444	0.246914	1
4.50617	0.246914	1
4.5679	0.246914	1
4.62963	0.246914	1
4.69136	0.246914	1
4.75309	0.246914	1
4.81481	0.246914	1
4.87654	0.246914	1
4.93827	0.246914	1
5	0.246914	1
5.06173	0.246914	1
5.12346	0.246914	1
5.18519	0.246914	1
5.24691	0.246914	1
5.30864	0.246914	1
5.37037	0.246914	1
5.4321	0.246914	1
5.49383	0.246914	1
5.55556	0.246914	1
5.61728	0.246914	1
5.67901	0.246914	1
5.74074	0.246914	1
5.80247	0.246914	1
5.8642	0.246914	1
5.92593	0.246914	1
5.98765	0.246914	1
6.04938	0.246914	1
6.11111	0.246914	1
6.17284	0.246914	1
6.23457	0.246914	1
6.2963	0.246914	1
6.35802	0.246914	1
6.41975	0.246914	1
6.48148	0.246914	1
6.54321	0.246914	1
6.60494	0.246914	1
6.66667	0.246914	1
6.7284	0.246914	1
6.79012	0.246914	1
6.85185	0.246914	1
6.91358	0.246914	1
6.97531	0.246914	1
7.03704	0.246914	1
7.09877	0.246914	1
7.16049	0.246914	1
7.22222	0.246914	1
7.28395	0.246914	1
7.34568	0.246914	1
7.40741	0.246914	1
7.46914	0.246914	1
7.53086	0.246914	1
7.59259	0.246914	1
7.65432	0.246914	1
7.71605	0.246914	1
7.77778	0.246914	1
7.83951	0.246914	1
7.90123	0.246914	1
7.96296	0.246914	1
8.02469	0.246914	1
8.08642	0.246914	1
8.14815	0.246914	1
8.20988	0.246914	1
8.2716	0.246914	1
8.33333	0.246914	1
8.39506	0.246914	1
8.45679	0.246914	1
8.51852	0.246914	1
8.58025	0.246914	1
8.64198	0.246914	1
8.7037	0.246914	1
8.76543	0.246914	1
8.82716	0.246914	1
8.88889	0.246914	1
8.95062	0.246914	1
9.01235	0.246914	1
9.07407	0.246914	1
9.1358	0.246914	1
9.19753	0.246914	1
9.25926	0.246914	1
9.32099	0.246914	1
9.38272	0.246914	1
9.44444	0.246914	1
9.50617	0.246914	1
9.5679	0.246914	1
9.62963	0.246914	1
9.69136	0.246914	1
9.75309	0.246914	1
9.81481	0.246914	1
9.87654	0.246914	1
9.93827	0.246914	1
10	0.246914	1
10.0617	0.246914	1
10.1235	0.246914	1
10.1852	0.246914	1
10.2469	0.246914	1
10.3086	0.246914	1
10.3704	0.246914	1
10.4321	0.246914	1
10.4938	0.246914	1
10.5556	0.246914	1
10.6173	0.246914	1
10.679	0.246914	1
10.7407	0.246914	1
10.8025	0.246914	1
10.8642	0.246914	1
10.9259	0.246914	1
10.9877	0.246914	1
11.0494	0.246914	1
11.1111	0.246914	1
11.1728	0.246914	1
11.2346	0.246914	1
11.2963	0.246914	1
11.358	0.246914	1
11.4198	0.246914	1
11.4815	0.246914	1
11.5432	0.246914	1
11.6049	0.246914	1
11.6667	0.246914	1
11.7284	0.246914	1
11.7901	0.246914	1
11.8519	0.246914	1
11.9136	0.246914	1
11.9753	0.246914	1
12.037	0.246914	1
12.0988	0.246914	1
12.1605	0.246914	1
12.2222	0.246914	1
12.284	0.246914	1
12.3457	0.246914	1
12.4074	0.246914	1
12.4691	0.246914	1
12.5309	0.246914	1
12.5926	0.246914	1
12.6543	0.246914	1
12.716	0.246914	1
12.7778	0.246914	1
12.8395	0.246914	1
12.9012	0.246914	1
12.963	0.246914	1
13.0247	0.246914	1
13.0864	0.246914	1
13.1481	0.246914	1
13.2099	0.246914	1
13.2716	0.246914	1
13.3333	0.246914	1
13.3951	0.246914	1
13.4568	0.246914	1
13.5185	0.246914	1
13.5802	0.246914	1
13.642	0.246914	1
13.7037	0.246914	1
13.7654	0.246914	1
13.8272	0.246914	1
13.8889	0.246914	1
13.9506	0.246914	1
14.0123	0.246914	1
14.0741	0.246914	1
14.1358	0.246914	1
14.1975	0.246914	1
14.2593	0.246914	1
14.321	0.246914	1
14.3827	0.246914	1
14.4444	0.246914	1
14.5062	0.246914	1
14.5679	0.246914	1
14.6296	0.246914	1
14.6914	0.246914	1
14.7531	0.246914	1
14.8148	0.246914	1
